Gemeindename,jahr,wert
Steg-Hohtenn,2015,0.3016241455078125
Stein (AG),2015,0.7296075318989
Stein (AR),2015,0.39950970782349443
Stein am Rhein,2015,0.48984174525484125
Steinach,2015,0.6828302879856057
Steinen,2015,0.4291632202849991
Steinerberg,2015,0.27438616971357155
Steinhausen,2015,0.6575184333615187
Steinmaur,2015,0.564773906360973
Stetten (AG),2015,0.6043505601479974
Stetten (SH),2015,0.5374200439453125
Stettfurt,2015,0.47617003061239
Stettlen,2015,0.5693188394818988
Stocken-Höfen,2015,0.24012505955633087
Strengelbach,2015,0.5894179296011877
Studen (BE),2015,0.7377978006998698
Stäfa,2015,0.6581697115932938
Stüsslingen,2015,0.435378722030751
Subingen,2015,0.607303730492453
Suchy,2015,0.48526720319475447
Sufers,2015,0.04654191706302392
Suhr,2015,0.6434182353403376
Sulgen,2015,0.61600985943071
Sullens,2015,0.6795419454574585
Sumiswald,2015,0.2059821844596625
Sumvitg,2015,0.05361720361830898
Surpierre,2015,0.4756253191049663
Sursee,2015,0.7514330275515293
Surses,2015,0.06324030211099728
Suscévaz,2015,0.5566216605050224
Sutz-Lattrigen,2015,0.5763769830976214
Syens,2015,0.5960528055826823
Sâles,2015,0.389600359807249
Sévaz,2015,0.6922490380027078
Tafers,2015,0.4174030150457573
Tamins,2015,0.14048487768591622
Tannay,2015,0.7118777592976888
Tartegnin,2015,0.42630094952053493
Tavannes,2015,0.42233511606852214
Tecknau,2015,0.48846607673458936
Tegerfelden,2015,0.5415428614212294
Tenero-Contra,2015,0.6172839078036222
Tenniken,2015,0.3779864501953125
Tentlingen,2015,0.4928116720230853
Termen,2015,0.15351478576660157
Terre di Pedemonte,2015,0.3450897543188085
Teufen (AR),2015,0.47441386796563745
Teufenthal (AG),2015,0.48066274998551706
Teuffenthal (BE),2015,0.14547350635267284
Thal,2015,0.6713504791259766
Thalheim (AG),2015,0.3410763827237216
Thalheim an der Thur,2015,0.5653430650819022
Thalwil,2015,0.7452864536019259
Thayngen,2015,0.5708896439850873
Therwil,2015,0.6114310622215271
Thierachern,2015,0.5520049064390121
Thun,2015,0.6880543134365863
Thundorf,2015,0.40496193852406065
Thunstetten,2015,0.6056342002673026
Thurnen,2015,0.46972787380218506
Thusis,2015,0.19524422670022035
Thônex,2015,0.8179942897108735
Thörigen,2015,0.5020248625013564
Thürnen,2015,0.537905216217041
Titterten,2015,0.3457102694753873
Tobel-Tägerschen,2015,0.5101370611110655
Toffen,2015,0.49366233922258207
Tolochenaz,2015,0.7667018716985529
Torny,2015,0.46081207459231455
Torricella-Taverne,2015,0.48434789790663607
Trachselwald,2015,0.17818576622740062
Tramelan,2015,0.34124508419552363
Trasadingen,2015,0.4980533986851789
Treiten,2015,0.5319511507764275
Tresa,2015,0.4387587222307088
Trey,2015,0.5899603171426742
Treycovagnes,2015,0.6386215686798096
Treytorrens (Payerne),2015,0.5236990013901068
Treyvaux,2015,0.36388112118369653
Triengen,2015,0.4762066851605426
Trient,2015,0.09531483469130117
Trimbach,2015,0.5171484908437342
Trimmis,2015,0.15299204950747283
Trin,2015,0.11281511860509072
Trogen,2015,0.34356517102344925
Troinex,2015,0.7724510326720121
Troistorrents,2015,0.29295103011592744
Trub,2015,0.10621125845027492
Trubschachen,2015,0.21190582759796628
Trun,2015,0.08462071191696893
Truttikon,2015,0.48377418518066406
Trélex,2015,0.5661750461744226
Trüllikon,2015,0.5099305152893067
Tschappina,2015,0.06108078884719005
Tschiertschen-Praden,2015,0.1290319226101406
Tschugg,2015,0.4195324412563391
Tuggen,2015,0.4930984425432805
Tujetsch,2015,0.08352240665251437
Turbenthal,2015,0.3255034875518274
Turgi,2015,0.6792019435337612
Turtmann-Unterems,2015,0.0870471141747469
Twann-Tüscherz,2015,0.32913287068895725
Tägerig,2015,0.5821318886496804
Tägerwilen,2015,0.5785589730867775
Täsch,2015,0.06532347786909481
Täuffelen,2015,0.61197241028743
Tévenon,2015,0.23246798164400703
Törbel,2015,0.18342354119460352
Tübach,2015,0.6674096243722099
Udligenswil,2015,0.44137303516118215
Ueberstorf,2015,0.46175548217305734
Uebeschi,2015,0.36558467320033483
Ueken,2015,0.4985138575236003
Uerkheim,2015,0.4445551032693977
Uesslingen-Buch,2015,0.5049238785453465
Uetendorf,2015,0.6107123172644413
Uetikon am See,2015,0.672337716085869
Uezwil,2015,0.4783050830547626
Ufhusen,2015,0.33923640509544334
Uitikon,2015,0.6186590325342466
Ulmiz,2015,0.5127899335778278
Unterbäch,2015,0.0821511968337105
Untereggen,2015,0.41682029789329594
Unterengstringen,2015,0.7262069414246757
Unterentfelden,2015,0.6571226322904546
Unteriberg,2015,0.11971883057605608
Unterkulm,2015,0.4784489737616645
Unterlangenegg,2015,0.2632904052734375
Unterlunkhofen,2015,0.5569409457120028
Unterramsern,2015,0.5328597316035518
Unterschächen,2015,0.06092494867987937
Unterseen,2015,0.40569823128836496
Untersiggenthal,2015,0.5620534910377881
Untervaz,2015,0.22790867941720144
Unterägeri,2015,0.2912889869467726
Urdorf,2015,0.6403070880520728
Urmein,2015,0.16438426142153534
Urnäsch,2015,0.16592854299363058
Ursenbach,2015,0.3085521516345796
Ursins,2015,0.5407773426600865
Ursy,2015,0.43898906707763674
Urtenen-Schönbühl,2015,0.6139131203675882
Uster,2015,0.6529761056531652
Uttigen,2015,0.5764731110119429
Uttwil,2015,0.5344983206854926
Utzenstorf,2015,0.5770624536667427
Uznach,2015,0.56899480350682
Uzwil,2015,0.6393348756900503
Vacallo,2015,0.720166279719426
Val Müstair,2015,0.07409465405828822
Val Terbi,2015,0.28614154890471816
Val de Bagnes,2015,0.09597938204505588
Val-d'Illiez,2015,0.18384525527713427
Val-de-Charmey,2015,0.096772608962962
Val-de-Ruz,2015,0.36589978793677397
Val-de-Travers,2015,0.26753134645061727
Valbirse,2015,0.36935589899782273
Valbroye,2015,0.5264005452176951
Valeyres-sous-Montagny,2015,0.6070911304370777
Valeyres-sous-Rances,2015,0.5638695489792597
Valeyres-sous-Ursins,2015,0.5608540798755403
Vallon,2015,0.6324020113263812
Vallorbe,2015,0.38108430085358797
Vals,2015,0.027652663126063067
Valsot,2015,0.06675773930503506
Vandoeuvres,2015,0.6644744350485605
Varen,2015,0.23815086843886812
Vaulion,2015,0.23593461457021994
Vaulruz,2015,0.403861074736624
Vaux-sur-Morges,2015,0.6015216942989465
Vaz/Obervaz,2015,0.270049804509814
Vechigen,2015,0.3775774383544922
Veltheim (AG),2015,0.5709058588201349
Vendlincourt,2015,0.43841747309537543
Vernate,2015,0.5024135208129883
Vernayaz,2015,0.4528994943903781
Vernier,2015,0.8391470140026461
Versoix,2015,0.625959941319057
Verzasca,2015,0.06399975341447604
Vevey,2015,0.9105576409233941
Vex,2015,0.36445446922665553
Veyrier,2015,0.7379773457845052
Veysonnaz,2015,0.47408321168687606
Veytaux,2015,0.22490822827374493
Vezia,2015,0.7957887234895126
Vich,2015,0.6473544836044312
Vico Morcote,2015,0.4339096184932824
Villars-Epeney,2015,0.5556387583414714
Villars-Sainte-Croix,2015,0.7849093217116135
Villars-le-Comte,2015,0.5140633174351283
Villars-le-Terroir,2015,0.5737731151091747
Villars-sous-Yens,2015,0.6122766335805258
Villars-sur-Glâne,2015,0.7281195599099864
Villarsel-sur-Marly,2015,0.44236214955647785
Villarzel,2015,0.49654986572265625
Villaz,2015,0.4763425598144531
Villeneuve (VD),2015,0.19667533040046692
Villeret,2015,0.28022904829545453
Villigen,2015,0.476801766289605
Villmergen,2015,0.610949288770027
Villnachern,2015,0.5439591257195724
Villorsonnens,2015,0.3822275390625
Vilters-Wangs,2015,0.24112101448506174
Vinelz,2015,0.45931684970855713
Vinzel,2015,0.5727471183328068
Vionnaz,2015,0.31689444015275187
Visp,2015,0.5223855165699821
Visperterminen,2015,0.11256006464560346
Vitznau,2015,0.2293375848044812
Volken,2015,0.49818641662597657
Volketswil,2015,0.6802405815619927
Vordemwald,2015,0.42326934079089795
Vorderthal,2015,0.18351642642400962
Vouvry,2015,0.2872593520712037
Vuadens,2015,0.39575289557961857
Vuarrens,2015,0.5030076013852472
Vucherens,2015,0.5217146603566296
Vufflens-la-Ville,2015,0.6741453658702762
Vufflens-le-Château,2015,0.5938459860311972
Vugelles-La Mothe,2015,0.3022898505715763
Vuisternens-devant-Romont,2015,0.37235571853912275
Vuiteboeuf,2015,0.4826362609863281
Vulliens,2015,0.5215940842261682
Vullierens,2015,0.5813303956198036
Vully-les-Lacs,2015,0.5665293586324658
Vérossaz,2015,0.21500596468029104
Vétroz,2015,0.5357770134420956
Wachseldorn,2015,0.16754334061234086
Wagenhausen,2015,0.5346839698585304
Wahlen,2015,0.449039104372956
Walchwil,2015,0.29570412850594735
Wald (AR),2015,0.34488698598500844
Wald (BE),2015,0.40099781229748704
Wald (ZH),2015,0.3875722051824181
Waldenburg,2015,0.2528279069541157
Waldkirch,2015,0.4154294605591059
Waldstatt,2015,0.4206479852849787
Walenstadt,2015,0.24475245450803745
Walkringen,2015,0.29634258311281925
Wallbach,2015,0.5728658040364584
Wallisellen,2015,0.7607650756835938
Walliswil bei Niederbipp,2015,0.5570276578267416
Walliswil bei Wangen,2015,0.5276002883911133
Walperswil,2015,0.5731888580322265
Waltenschwil,2015,0.6503534708937554
Walterswil (BE),2015,0.34191160935621995
Walterswil (SO),2015,0.5771437581380209
Walzenhausen,2015,0.48767992981478697
Wangen (SZ),2015,0.6113464113265749
Wangen an der Aare,2015,0.6340784708658854
Wangen bei Olten,2015,0.5398736611390725
Wangen-Brüttisellen,2015,0.6875422920767716
Wangenried,2015,0.5826213073730468
Wartau,2015,0.3316567284720285
Warth-Weiningen,2015,0.5523943300600405
Wassen,2015,0.07962861799601159
Wasterkingen,2015,0.4077987964336689
Wattenwil,2015,0.24501807057959402
Wattwil,2015,0.3268763804349865
Wauwil,2015,0.5568100424373851
Weesen,2015,0.3290982473464239
Wegenstetten,2015,0.3907316191857602
Weggis,2015,0.3623879842712108
Weiach,2015,0.4678255295911372
Weinfelden,2015,0.6228388006036932
Weiningen (ZH),2015,0.6396021288494731
Weisslingen,2015,0.4800103657553641
Welschenrohr-Gänsbrunnen,2015,0.25342325644918007
Wengi,2015,0.5094178904657779
Wenslingen,2015,0.4373526322214227
Werthenstein,2015,0.34800362220177283
Wettingen,2015,0.6131167049296418
Wettswil am Albis,2015,0.696743901570638
Wetzikon (ZH),2015,0.6343458961038029
Wichtrach,2015,0.5518268916917883
Widen,2015,0.6265999550043151
Widnau,2015,0.7961153984069824
Wiedlisbach,2015,0.6223594851610137
Wiesendangen,2015,0.6507270358572933
Wiggiswil,2015,0.7019330371509899
Wigoltingen,2015,0.5698757791347022
Wikon,2015,0.4339254026059751
Wil (SG),2015,0.6061389766938505
Wil (ZH),2015,0.5472957140778842
Wila,2015,0.39063518893334176
Wilchingen,2015,0.4021216206166936
Wildberg,2015,0.430843093178489
Wilderswil,2015,0.2649767545727192
Wildhaus-Alt St. Johann,2015,0.12864848242865667
Wilen (TG),2015,0.5286968510325362
Wiler (Lötschen),2015,0.10504878362019857
Wiler bei Utzenstorf,2015,0.6025079296481225
Wileroltigen,2015,0.5350172070489414
Wiliberg,2015,0.4376539502825056
Willadingen,2015,0.5292635236467634
Willisau,2015,0.37395300927100245
Wimmis,2015,0.28297570953794177
Windisch,2015,0.7168376347790025
Winkel,2015,0.6444246092839028
Wintersingen,2015,0.38272216402251147
Winterthur,2015,0.6139696545639243
Winznau,2015,0.5569140116373698
Wisen (SO),2015,0.3087637241070087
Wislikofen,2015,0.42125642495077165
Wittenbach,2015,0.5293388560338674
Witterswil,2015,0.6320031483968099
Wittinsburg,2015,0.48118268526517427
Wittnau,2015,0.3416151948027558
Wohlen (AG),2015,0.6399887457126524
Wohlen bei Bern,2015,0.4793230669960036
Wohlenschwil,2015,0.5781186974566915
Wolfenschiessen,2015,0.09433761097893387
Wolfhalden,2015,0.44031982421875
Wolfwil,2015,0.5785809925624302
Wolhusen,2015,0.3421827413268008
Wollerau,2015,0.5959605985474818
Worb,2015,0.5564920502590995
Worben,2015,0.7262727130543102
Wuppenau,2015,0.3892491786324199
Wynau,2015,0.5944016068070023
Wynigen,2015,0.2954077730985629
Wyssachen,2015,0.3241360644076733
Wädenswil,2015,0.5215297275119357
Wäldi,2015,0.5542531405094165
Wängi,2015,0.5412028606672933
Wölflinswil,2015,0.38688114021397846
Wünnewil-Flamatt,2015,0.6311015647295948
Würenlingen,2015,0.5774223487693947
Würenlos,2015,0.6516454026505754
Yens,2015,0.44231609269684435
Yverdon-les-Bains,2015,0.7587942900481047
Yvonand,2015,0.5447561475965712
Yvorne,2015,0.5493456522623698
Zeglingen,2015,0.291844271874243
Zeihen,2015,0.4101778203790838
Zeiningen,2015,0.5159643836643385
Zell (LU),2015,0.43586689901993414
Zell (ZH),2015,0.5378805196510171
Zeneggen,2015,0.2915920226041936
Zermatt,2015,0.06293674359105741
Zernez,2015,0.056360358842425226
Zetzwil,2015,0.48368523710517475
Ziefen,2015,0.37297474787785456
Zielebach,2015,0.5004935582478841
Zihlschlacht-Sitterdorf,2015,0.47256156030645224
Zillis-Reischen,2015,0.08701553730049519
Zizers,2015,0.4279180096753071
Zofingen,2015,0.5487854926140754
Zollikofen,2015,0.7121351434943382
Zollikon,2015,0.639358889672064
Zuchwil,2015,0.7477744950188531
Zufikon,2015,0.6302819447974636
Zug,2015,0.4791906324483581
Zullwil,2015,0.3046686141217341
Zumikon,2015,0.5959883469801682
Zunzgen,2015,0.40016977410567434
Zuoz,2015,0.0656001303433242
Zuzgen,2015,0.40167686407514613
Zuzwil (BE),2015,0.5346113600820865
Zuzwil (SG),2015,0.5740645235816905
Zweisimmen,2015,0.15352933451507933
Zwieselberg,2015,0.4450823307037354
Zwingen,2015,0.6005909729003907
Zwischbergen,2015,0.03023348269255265
Zäziwil,2015,0.3900758512727507
Zürich,2015,0.7364001456360754
Aadorf,2020,0.5550794542932803
Aarau,2020,0.690338846315374
Aarberg,2020,0.6197278499603271
Aarburg,2020,0.7144522868411641
Aarwangen,2020,0.5732047080993652
Abtwil,2020,0.48508156047147866
Aclens,2020,0.6950706243515015
Acquarossa,2020,0.13468262759469815
Adelboden,2020,0.12010111994119921
Adligenswil,2020,0.5020276102526434
Adlikon,2020,0.5680944460247634
Adliswil,2020,0.6519556196909102
Aedermannsdorf,2020,0.21984068255558192
Aefligen,2020,0.6622044699532645
Aegerten,2020,0.6212228139241537
Aesch (BL),2020,0.6629705429077148
Aesch (LU),2020,0.5215992798676362
Aesch (ZH),2020,0.5351295471191406
Aeschi (SO),2020,0.5302556779649522
Aeschi bei Spiez,2020,0.13796616355971536
Aeugst am Albis,2020,0.4522848583403088
Affeltrangen,2020,0.5126449074206492
Affoltern am Albis,2020,0.6171045303344727
Affoltern im Emmental,2020,0.38286030810812244
Agarn,2020,0.1498273970588805
Agiez,2020,0.48366546630859375
Agno,2020,0.7107345993454391
Aigle,2020,0.5984156408975291
Aire-la-Ville,2020,0.6902915730195887
Airolo,2020,0.16651884337816
Alberswil,2020,0.5724498296188096
Albinen,2020,0.19826628191197815
Albula/Alvra,2020,0.13764077534512897
Alchenstorf,2020,0.43284382951368977
Allaman,2020,0.641846681252504
Alle,2020,0.5909577287946428
Allmendingen,2020,0.6231463202114763
Allschwil,2020,0.6900271461123512
Alpnach,2020,0.1910576655946929
Alpthal,2020,0.16510260678867605
Altbüron,2020,0.4025103938472164
Altdorf (UR),2020,0.510846486905726
Altendorf,2020,0.3460286535867831
Altikon,2020,0.5268345787411645
Altishofen,2020,0.4346499092135078
Altnau,2020,0.5112602774020845
Alto Malcantone,2020,0.24933985320615096
Altstätten,2020,0.44656400283789965
Amden,2020,0.1153643694046741
Amlikon-Bissegg,2020,0.4771342896018567
Ammerswil,2020,0.5099383660082547
Amriswil,2020,0.5615522112165179
Amsoldingen,2020,0.42212974861876607
Andeer,2020,0.09906024218880556
Andelfingen,2020,0.5962868430397728
Andermatt,2020,0.09791295047805243
Andwil (SG),2020,0.454376968682981
Anières,2020,0.7354231662437564
Anniviers,2020,0.09752732286499935
Anwil,2020,0.3994347205528846
Appenzell,2020,0.37325735815165273
Aranno,2020,0.3988410711288452
Arbaz,2020,0.2473150971647981
Arbedo-Castione,2020,0.22409501549793265
Arboldswil,2020,0.3646478485642818
Arbon,2020,0.7856597052680121
Arch,2020,0.6170335634790286
Ardon,2020,0.29316299532088763
Arisdorf,2020,0.5148415022981381
Aristau,2020,0.5458800944876163
Arlesheim,2020,0.5366923683568051
Arnex-sur-Nyon,2020,0.649719527273467
Arnex-sur-Orbe,2020,0.5564966837565104
Arni (AG),2020,0.5777664865766253
Arni (BE),2020,0.29832552741555607
Arogno,2020,0.30127982532276826
Arosa,2020,0.14195701395711052
Arth,2020,0.36442101998013104
Arzier-Le Muids,2020,0.1884068972223789
Ascona,2020,0.6153581142425537
Assens,2020,0.6342092401841107
Astano,2020,0.2532021522521973
Attalens,2020,0.43089801480311046
Attinghausen,2020,0.09778328292786527
Attiswil,2020,0.4795442611452133
Au (SG),2020,0.7872122714394018
Aubonne,2020,0.5207634467583198
Auboranges,2020,0.47305051742061494
Auenstein,2020,0.522273430457482
Augst,2020,0.7977636655171713
Ausserberg,2020,0.2478802312953838
Auswil,2020,0.4095466564863156
Autigny,2020,0.44190040588378904
Auw,2020,0.500893857744005
Avegno Gordevio,2020,0.17626000313737275
Avenches,2020,0.6220558694323653
Avers,2020,0.024258238974011213
Avry,2020,0.6082261608492944
Avully,2020,0.6324751236859489
Avusy,2020,0.6579025359380812
Ayent,2020,0.18972415837766898
Baar,2020,0.5935751455801505
Bachenbülach,2020,0.6067685409330986
Bachs,2020,0.3994625710152291
Bad Ragaz,2020,0.34899730252144034
Bad Zurzach,2020,0.5944059035357308
Baden,2020,0.6403622493565639
Baldingen,2020,0.4669009617396763
Balerna,2020,0.9008626693334335
Balgach,2020,0.5625900062354835
Ballaigues,2020,0.31931908925374347
Ballens,2020,0.44010000517874054
Ballwil,2020,0.5254219264200289
Balm bei Günsberg,2020,0.3007859547932943
Balsthal,2020,0.43624142023522083
Baltschieder,2020,0.06605348928991067
Bannwil,2020,0.5377405484517416
Bardonnex,2020,0.7492977235375381
Bargen (BE),2020,0.6031976318359376
Bargen (SH),2020,0.3152607188505285
Bas-Intyamon,2020,0.16129874479286785
Basadingen-Schlattingen,2020,0.5016708974763164
Basel,2020,0.8711685543009977
Basse-Allaine,2020,0.4487410730012848
Bassersdorf,2020,0.6691981578033243
Bassins,2020,0.20250475763560769
Baulmes,2020,0.2744481874548871
Bauma,2020,0.3237177005484084
Bavois,2020,0.5910520366593903
Beatenberg,2020,0.1777206969311575
Beckenried,2020,0.19849800341057056
Bedano,2020,0.6332538746021412
Bedigliora,2020,0.41087118009241613
Bedretto,2020,0.044918214654646856
Beggingen,2020,0.3505297209087171
Begnins,2020,0.5566385969330993
Beinwil (Freiamt),2020,0.4468349602704491
Beinwil (SO),2020,0.18956014384394107
Beinwil am See,2020,0.6152716742621528
Belfaux,2020,0.5518151108099489
Bellach,2020,0.6674024491083055
Bellevue,2020,0.7653547475035761
Bellikon,2020,0.5791576092059796
Bellinzona,2020,0.274533723834796
Bellmund,2020,0.5526364008585612
Bellwald,2020,0.15443566216362847
Belmont-Broye,2020,0.5794333414906844
Belmont-sur-Lausanne,2020,0.595589204268022
Belmont-sur-Yverdon,2020,0.584367377735744
Belp,2020,0.5551026276359458
Belprahon,2020,0.30749743102026766
Benken (SG),2020,0.4451287262631159
Benken (ZH),2020,0.5237474965525197
Bennwil,2020,0.31904015174278844
Bercher,2020,0.5774427141462054
Berg (SG),2020,0.5358820557594299
Berg (TG),2020,0.5597800495468568
Berg am Irchel,2020,0.42105320043731154
Bergdietikon,2020,0.5619031945053412
Bergün Filisur,2020,0.0601446416056924
Berikon,2020,0.5995554606119792
Beringen,2020,0.4445983694178825
Berken,2020,0.531702261704665
Berlingen,2020,0.3883977029837814
Bern,2020,0.7024783972537879
Berneck,2020,0.5597322484949133
Bernex,2020,0.6897903596511995
Berolle,2020,0.22286523015875565
Beromünster,2020,0.4508959013840248
Besenbüren,2020,0.5703598022460937
Bettenhausen,2020,0.5463642929539536
Bettens,2020,0.6608683052709547
Bettingen,2020,0.5570181117338293
Bettlach,2020,0.5005262733110921
Bettmeralp,2020,0.10359735447961374
Bettwiesen,2020,0.5058519917149698
Bettwil,2020,0.4912179674421038
Beurnevésin,2020,0.43565014109892003
Bever,2020,0.0922293309097187
Bex,2020,0.19819845612516107
Biasca,2020,0.14126170472927918
Biberist,2020,0.6492869841746794
Biberstein,2020,0.43084950600900956
Bichelsee-Balterswil,2020,0.41124313354492187
Biel-Benken,2020,0.6824044892282197
Biel/Bienne,2020,0.6973621755406476
Biezwil,2020,0.42627755919499183
Biglen,2020,0.5322100540687298
Billens-Hennens,2020,0.48894520294971955
Binn,2020,0.030151023864746093
Binningen,2020,0.755473162676837
Bioggio,2020,0.5914357129265281
Bioley-Magnoux,2020,0.5228197401848392
Birmensdorf (ZH),2020,0.6332606654013356
Birmenstorf (AG),2020,0.6257683890206474
Birr,2020,0.6554607522898707
Birrhard,2020,0.6865900779257015
Birrwil,2020,0.5554514990912544
Birsfelden,2020,0.8854625008322976
Birwinken,2020,0.45892073281446294
Bischofszell,2020,0.540724663985403
Bissone,2020,0.46545232137044273
Bister,2020,0.13215970480313866
Bitsch,2020,0.313598140593498
Bière,2020,0.2969928713336916
Blatten,2020,0.03644859455346897
Blauen,2020,0.3284627680192914
Bleienbach,2020,0.5011524532152258
Blenio,2020,0.060271830974888224
Blonay,2020,0.34478551424466647
Blumenstein,2020,0.17230116048820404
Bodio,2020,0.37084463210332963
Bofflens,2020,0.48218805649701285
Bogis-Bossey,2020,0.6526069641113281
Bois-d'Amont,2020,0.486885799235435
Bolken,2020,0.6121900285993304
Bolligen,2020,0.4592640547318892
Boltigen,2020,0.11221896685086764
Bonaduz,2020,0.2636338636610243
Boncourt,2020,0.5224851569873374
Bonfol,2020,0.3979609562800481
Boningen,2020,0.6986435027349562
Boniswil,2020,0.6357945033482143
Bonstetten,2020,0.6222778070168417
Bonvillars,2020,0.3816357596975858
Boppelsen,2020,0.5033048942907533
Borex,2020,0.7026988983154296
Bosco/Gurin,2020,0.07185482046457642
Bossonnens,2020,0.49460056849888395
Boswil,2020,0.5491855660664666
Bottens,2020,0.5380580530757397
Bottenwil,2020,0.40127177410815135
Botterens,2020,0.31316927707556524
Bottighofen,2020,0.6172189467992538
Bottmingen,2020,0.723836046584109
Boudry,2020,0.4085956275684683
Bougy-Villars,2020,0.46435337681924144
Boulens,2020,0.4673402927539967
Bourg-Saint-Pierre,2020,0.07009831935858442
Bourg-en-Lavaux,2020,0.6355188185168851
Bournens,2020,0.6059648953951322
Bourrignon,2020,0.28772911658653844
Boussens,2020,0.660508292061942
Bovernier,2020,0.260479063357947
Bowil,2020,0.2640300575160581
Boécourt,2020,0.37683231353759766
Braunau,2020,0.40280220959637614
Bregaglia,2020,0.05051293696065348
Breggia,2020,0.24006401620260098
Breil/Brigels,2020,0.09558510094785842
Breitenbach,2020,0.4640607580674433
Bremblens,2020,0.6603576920249246
Bremgarten (AG),2020,0.5878153790484418
Bremgarten bei Bern,2020,0.6861193872267201
Brenzikofen,2020,0.3698323302798801
Bretigny-sur-Morrens,2020,0.5580368041992188
Bretonnières,2020,0.4110343085394965
Bretzwil,2020,0.26272289088514983
Brienz (BE),2020,0.1348890968312884
Brienzwiler,2020,0.11505069074959591
Brig-Glis,2020,0.2617237191451223
Brione sopra Minusio,2020,0.3655231475830078
Brislach,2020,0.4794360569545201
Brissago,2020,0.19439255983571974
Brittnau,2020,0.5189417680817334
Broc,2020,0.32010788917541505
Brot-Plamboz,2020,0.24227194950498385
Brugg,2020,0.751582371369573
Brunegg,2020,0.7172464529673258
Brusino Arsizio,2020,0.24710180019510203
Brusio,2020,0.14197490862023976
Brügg,2020,0.6810195357711227
Brünisried,2020,0.381532386497215
Brüttelen,2020,0.4608037696694428
Brütten,2020,0.5944044523150007
Bubendorf,2020,0.4493395271947828
Bubikon,2020,0.5898908774058024
Buch (SH),2020,0.5368436997936618
Buch am Irchel,2020,0.467329737651779
Buchberg,2020,0.4089472370762979
Buchegg,2020,0.4784366211604551
Buchholterberg,2020,0.23114779700151822
Buchillon,2020,0.5012453397115072
Buchrain,2020,0.7311020901328639
Buchs (AG),2020,0.7248943454616672
Buchs (SG),2020,0.5439774457146139
Buchs (ZH),2020,0.6512845226169861
Buckten,2020,0.5053601120457505
Bulle,2020,0.4823991054080311
Bullet,2020,0.2323780199036981
Buochs,2020,0.4045730778044718
Bure,2020,0.49350401732298704
Burg (AG),2020,0.6207355856895447
Burg im Leimental,2020,0.24332315656873915
Burgdorf,2020,0.5944370579075169
Burgistein,2020,0.36912820358906895
Bursinel,2020,0.6786797622154499
Bursins,2020,0.5504432405744281
Burtigny,2020,0.4140677885575728
Buseno,2020,0.12286163841545915
Bussigny,2020,0.7753521768670333
Bussnang,2020,0.5136181993883139
Busswil bei Melchnau,2020,0.3503012149891955
Bussy-sur-Moudon,2020,0.5297294616699219
Buttisholz,2020,0.41713093470463525
Buttwil,2020,0.46120473225911457
Buus,2020,0.3743395433358267
Bäretswil,2020,0.39324643501468837
Bäriswil,2020,0.4785369163335756
Bärschwil,2020,0.27408445642349566
Bätterkinden,2020,0.5973076315487132
Bättwil,2020,0.6783180943241826
Böbikon,2020,0.3869641621907552
Böckten,2020,0.5193967045964422
Bönigen,2020,0.1774828582383785
Bösingen,2020,0.5678719599694664
Böttstein,2020,0.585285117409446
Bözberg,2020,0.4679339551550197
Bözen,2020,0.5396950461647727
Büetigen,2020,0.5941843493231411
Bühl,2020,0.587301070873554
Bühler,2020,0.378955060785467
Bülach,2020,0.6298490459021506
Bünzen,2020,0.5483120333763861
Bürchen,2020,0.20331628488939862
Büren (SO),2020,0.339315131159112
Büren an der Aare,2020,0.5231186778275008
Bürglen (TG),2020,0.6047015412483808
Bürglen (UR),2020,0.12369503484708126
Büron,2020,0.5764476602727716
Büsserach,2020,0.3964273319687954
Bütschwil-Ganterschwil,2020,0.42821437169970566
Büttenhardt,2020,0.41434837790096507
Büttikon,2020,0.5626613616943359
Cademario,2020,0.4257578774104043
Cadempino,2020,0.7967860882098858
Cadenazzo,2020,0.5216631781786008
Calanca,2020,0.09145221773153878
Cama,2020,0.07942026016560007
Campo (Vallemaggia),2020,0.019238898736967457
Canobbio,2020,0.7415979022071475
Capriasca,2020,0.28438228450409353
Carouge (GE),2020,0.8975214276994977
Cartigny,2020,0.5966862423319212
Caslano,2020,0.5733117190274325
Castaneda,2020,0.2534071115347055
Castel San Pietro,2020,0.38564427693684894
Cazis,2020,0.23378514011147955
Celerina/Schlarigna,2020,0.3237968285878499
Centovalli,2020,0.11412613182737116
Cerentino,2020,0.07047957200270433
Cevio,2020,0.043175134903345354
Chalais,2020,0.2956995697796042
Cham,2020,0.6460251531503306
Chamblon,2020,0.5361816730905087
Chamoson,2020,0.27433069884546935
Champagne,2020,0.47758129239082336
Champoz,2020,0.2629408359527588
Champtauroz,2020,0.5127700494260204
Champvent,2020,0.5146600405375162
Champéry,2020,0.15470411838629308
Chancy,2020,0.5719809934317347
Chapelle (Glâne),2020,0.465286624047064
Chardonne,2020,0.45049345279168224
Chavannes-de-Bogis,2020,0.7196621365017362
Chavannes-des-Bois,2020,0.639316029018826
Chavannes-le-Chêne,2020,0.5455994461521958
Chavannes-le-Veyron,2020,0.48518544977361505
Chavannes-près-Renens,2020,0.8449602508544922
Chavannes-sur-Moudon,2020,0.4926465034484863
Chavornay,2020,0.5713066839402722
Cheseaux-Noréaz,2020,0.5264414364529639
Cheseaux-sur-Lausanne,2020,0.6920011337489298
